label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.49215060472488403,0.865283191204071,-9.412914323547739e-07,0.6437792181968689,0.7674880623817444,-0.06458711624145508,0.7258478403091431,0.5650226473808289,-0.0681559219956398,0.696868360042572,0.3865217864513397,-0.06264521926641464,0.6867822408676147,0.26379284262657166,-0.040637679398059845,0.5924528241157532,0.4560701251029968,-0.020553424954414368,0.5995599627494812,0.35289716720581055,-0.06893224269151688,0.6093593239784241,0.48863232135772705,-0.0760231465101242,0.5931048393249512,0.5249800086021423,-0.07575415074825287,0.4927322566509247,0.4808580279350281,-0.010505696758627892,0.4961274266242981,0.3864269256591797,-0.0692899152636528,0.5332469344139099,0.5392342209815979,-0.07121752947568893,0.5172052979469299,0.5586013793945312,-0.060524020344018936,0.4005294442176819,0.5256539583206177,-0.012608234770596027,0.3999655842781067,0.43332844972610474,-0.08910688757896423,0.4543582499027252,0.5794028043746948,-0.05925983563065529,0.44269970059394836,0.6040443181991577,-0.02272731252014637,0.3017907738685608,0.5825384855270386,-0.01783972606062889,0.3209276497364044,0.518657386302948,-0.06776510179042816,0.3717249631881714,0.6090524196624756,-0.042375996708869934,0.3626578748226166,0.6309858560562134,-0.01275676116347313
A,0.49115055799484253,0.8210276961326599,-9.741780786498566e-07,0.6381890177726746,0.7536488175392151,-0.08265109360218048,0.7192522287368774,0.5364902019500732,-0.08934725821018219,0.6927292943000793,0.3396475911140442,-0.08350826054811478,0.6628116369247437,0.21847328543663025,-0.05859393998980522,0.6091758608818054,0.41905534267425537,-0.02516818419098854,0.5566891431808472,0.3119578957557678,-0.09829627722501755,0.5710027813911438,0.4458748698234558,-0.11956305801868439,0.594761848449707,0.49915969371795654,-0.11970286071300507,0.5045193433761597,0.4448396861553192,-0.004219902213662863,0.4551563560962677,0.3443889319896698,-0.08820940554141998,0.4963699281215668,0.5023319721221924,-0.08806104958057404,0.5212896466255188,0.5377407073974609,-0.062279704958200455,0.4121852517127991,0.4813927412033081,-0.001165279420092702,0.361217200756073,0.39675581455230713,-0.09489414840936661,0.4176959991455078,0.5437691807746887,-0.05917448177933693,0.4493792951107025,0.5778110027313232,-0.007848762907087803,0.3176710605621338,0.522976279258728,-0.004196447785943747,0.2860388159751892,0.46747738122940063,-0.06349954754114151,0.33333006501197815,0.5694742798805237,-0.04011797532439232,0.36257869005203247,0.5976125001907349,-0.0041495198383927345
A,0.43117937445640564,0.8333094716072083,-9.878687023956445e-07,0.592742383480072,0.8053392767906189,-0.087485671043396,0.7476357221603394,0.6403284072875977,-0.09512931853532791,0.7899540662765503,0.4566391408443451,-0.09058801084756851,0.8089622259140015,0.33333951234817505,-0.06521304696798325,0.6790693402290344,0.4949396848678589,-0.008489549160003662,0.6812468767166138,0.3699864149093628,-0.08505301922559738,0.6355143189430237,0.49590882658958435,-0.11007402092218399,0.6375309228897095,0.5527969598770142,-0.11098360270261765,0.5767545700073242,0.48244524002075195,0.013957413844764233,0.5744659900665283,0.36038655042648315,-0.07501257210969925,0.5446768999099731,0.5175716280937195,-0.07749461382627487,0.5612695217132568,0.5650334358215332,-0.04897090047597885,0.4814649820327759,0.48245230317115784,0.015655407682061195,0.46616363525390625,0.3830224275588989,-0.08182448148727417,0.4556621313095093,0.5356552004814148,-0.04859929904341698,0.4807718098163605,0.5807178616523743,0.005667749792337418,0.3834139108657837,0.49065279960632324,0.010074279271066189,0.3741186261177063,0.42372775077819824,-0.04963214322924614,0.3747180700302124,0.5324095487594604,-0.026724569499492645,0.3926524519920349,0.5732758045196533,0.011494843289256096
A,0.33020806312561035,0.8858665227890015,-1.1288035466350266e-06,0.48504897952079773,0.8030304312705994,-0.07585778832435608,0.5587297677993774,0.5824048519134521,-0.0812767818570137,0.5241801738739014,0.3991801142692566,-0.0753684937953949,0.5002505779266357,0.2830480933189392,-0.05059663578867912,0.42907145619392395,0.47432583570480347,-0.022075975313782692,0.40267086029052734,0.3595559597015381,-0.08934515714645386,0.4215580224990845,0.4973756670951843,-0.10429873317480087,0.4258871376514435,0.540338933467865,-0.1034262627363205,0.3266732096672058,0.5056298971176147,-0.006258837413042784,0.3025895953178406,0.39677000045776367,-0.08737828582525253,0.3491326570510864,0.5581225752830505,-0.0860489159822464,0.35410627722740173,0.5877968072891235,-0.06138288974761963,0.2326495498418808,0.5507829785346985,-0.007199790794402361,0.20895344018936157,0.46188026666641235,-0.0989203006029129,0.27013278007507324,0.612273633480072,-0.06147298216819763,0.2783830165863037,0.639510452747345,-0.01062033325433731,0.13470928370952606,0.605136513710022,-0.013226935639977455,0.13293080031871796,0.5469582080841064,-0.0678531676530838,0.1848827302455902,0.6459774971008301,-0.04058617725968361,0.18986228108406067,0.6667481660842896,-0.0048126885667443275
A,0.3604101538658142,0.8647952079772949,-1.09002064618835e-06,0.531719982624054,0.8303446769714355,-0.07431646436452866,0.6788805723190308,0.653277575969696,-0.08481265604496002,0.7064474821090698,0.4750593602657318,-0.08482639491558075,0.7364028096199036,0.36337774991989136,-0.06565786153078079,0.5771262049674988,0.5138126611709595,-0.02111710049211979,0.6157916784286499,0.4028838574886322,-0.07777860760688782,0.586647629737854,0.5443987846374512,-0.08527997136116028,0.5693233013153076,0.5755938291549683,-0.08359412848949432,0.47668927907943726,0.5058588981628418,-0.007211473770439625,0.5185779333114624,0.4014761447906494,-0.07947582751512527,0.4989961087703705,0.5652871131896973,-0.07623962312936783,0.4799064099788666,0.5830286741256714,-0.054108962416648865,0.3777659833431244,0.5153543949127197,-0.008603931404650211,0.4072439670562744,0.42795830965042114,-0.08995531499385834,0.40896978974342346,0.5813910365104675,-0.05205323547124863,0.39404943585395813,0.6000248193740845,-0.005937832407653332,0.2688899636268616,0.531061589717865,-0.015097654424607754,0.3054371476173401,0.47695404291152954,-0.06124134361743927,0.3204137682914734,0.5810044407844543,-0.0317268930375576,0.3068358600139618,0.5974701642990112,0.0022033099085092545
A,0.464283287525177,0.8932311534881592,-9.602090358384885e-07,0.6000924110412598,0.8291492462158203,-0.09077826142311096,0.7237163782119751,0.6541358232498169,-0.10587344318628311,0.7354044318199158,0.4698265492916107,-0.10783112794160843,0.7278276085853577,0.3476833999156952,-0.08675640821456909,0.6393203139305115,0.5128465890884399,-0.0116598354652524,0.6069429516792297,0.3999224305152893,-0.08733594417572021,0.5945605039596558,0.5364720821380615,-0.11418742686510086,0.6152557134628296,0.5762290954589844,-0.11913055926561356,0.5392959713935852,0.5179073810577393,0.01192437019199133,0.5075275897979736,0.41476836800575256,-0.07517361640930176,0.5146539807319641,0.5755231976509094,-0.07815714180469513,0.5392106175422668,0.5982791185379028,-0.05343020334839821,0.4473036527633667,0.5341483354568481,0.015360073186457157,0.40973150730133057,0.45189350843429565,-0.07808558642864227,0.43010932207107544,0.599554717540741,-0.0430130809545517,0.4628021717071533,0.6211828589439392,0.009210784919559956,0.35372859239578247,0.5541837811470032,0.011020244099199772,0.32896921038627625,0.5035131573677063,-0.040942732244729996,0.35279086232185364,0.606576681137085,-0.013500556349754333,0.3800281882286072,0.6302598118782043,0.02579263038933277
A,0.32522618770599365,0.8834598660469055,-8.486450155942293e-07,0.46826159954071045,0.856930673122406,-0.06129565089941025,0.5848054885864258,0.6700847148895264,-0.06003633514046669,0.6015673875808716,0.5157067775726318,-0.0473187193274498,0.6191104650497437,0.4224415421485901,-0.01957160420715809,0.4890710711479187,0.5672631859779358,-0.032224688678979874,0.5096384286880493,0.46646612882614136,-0.0846124067902565,0.4920422434806824,0.58737713098526,-0.09387415647506714,0.474956214427948,0.6159334778785706,-0.09396912902593613,0.39022570848464966,0.5771492123603821,-0.018858952447772026,0.4214153289794922,0.4673253893852234,-0.08577039837837219,0.42194467782974243,0.6192569732666016,-0.0851842388510704,0.4064982831478119,0.6512513160705566,-0.06610990315675735,0.3002513647079468,0.6057263016700745,-0.017366867512464523,0.32137998938560486,0.5236287117004395,-0.09106284379959106,0.34617945551872253,0.6636145710945129,-0.06001141667366028,0.33343279361724854,0.6893939971923828,-0.020648082718253136,0.20719288289546967,0.6335388422012329,-0.019130339846014977,0.23364505171775818,0.5880940556526184,-0.06426845490932465,0.2543136179447174,0.678948163986206,-0.042248282581567764,0.24025683104991913,0.6886698007583618,-0.01582520455121994
A,0.24876587092876434,0.9354263544082642,-1.2771149613399757e-06,0.42146944999694824,0.884910523891449,-0.06745689362287521,0.566868245601654,0.728772759437561,-0.07910194247961044,0.6033586859703064,0.5640564560890198,-0.0873107835650444,0.6202306747436523,0.4379037916660309,-0.08177264034748077,0.486631840467453,0.5834517478942871,0.008713782764971256,0.5104063749313354,0.462544709444046,-0.06307060271501541,0.47885558009147644,0.5888051986694336,-0.09295178204774857,0.46097204089164734,0.6651424169540405,-0.09687148779630661,0.3936607539653778,0.5668184161186218,0.019687948748469353,0.41928160190582275,0.43925052881240845,-0.062203727662563324,0.39464667439460754,0.5983443260192871,-0.0742989033460617,0.38672134280204773,0.6720371246337891,-0.054195284843444824,0.29760223627090454,0.5667123198509216,0.013439394533634186,0.3175579905509949,0.4504830837249756,-0.07591651380062103,0.307830810546875,0.6079029440879822,-0.050178464502096176,0.3029016852378845,0.6826204657554626,-0.0013118439819663763,0.19293534755706787,0.5839105844497681,0.0022401518654078245,0.23212678730487823,0.4935002326965332,-0.04936449974775314,0.23268727958202362,0.5955380797386169,-0.024939551949501038,0.2230188548564911,0.6503480076789856,0.012659069150686264
A,0.33212268352508545,0.9453744888305664,-1.0119582611878286e-06,0.48557302355766296,0.8749310970306396,-0.07287407666444778,0.5782745480537415,0.6794648170471191,-0.08206973969936371,0.5641772747039795,0.5054826140403748,-0.08099880814552307,0.5788524150848389,0.3935982882976532,-0.06502635031938553,0.4596865773200989,0.5663245916366577,-0.025917738676071167,0.44878607988357544,0.4642319679260254,-0.08990480750799179,0.45154210925102234,0.5911043286323547,-0.10766664147377014,0.4553931653499603,0.6514943242073059,-0.10834763944149017,0.35751909017562866,0.5872365832328796,-0.011545471847057343,0.34735432267189026,0.48167094588279724,-0.09017107635736465,0.3735279142856598,0.6373503804206848,-0.09448879212141037,0.3819162845611572,0.6949617862701416,-0.07361526042222977,0.2652500867843628,0.6228345036506653,-0.01223576720803976,0.2527003288269043,0.5328766703605652,-0.10210982710123062,0.2958725094795227,0.6790210604667664,-0.07552278786897659,0.30864471197128296,0.72847980260849,-0.030961934477090836,0.17164288461208344,0.673353374004364,-0.017119349911808968,0.17680972814559937,0.6085043549537659,-0.07715804129838943,0.214412122964859,0.7044786214828491,-0.05872567743062973,0.2229621410369873,0.7377272844314575,-0.027615973725914955
A,0.45260703563690186,0.9288646578788757,-9.289710760640446e-07,0.5886317491531372,0.8725966215133667,-0.0801444798707962,0.687798261642456,0.6858171224594116,-0.08808205276727676,0.6967050433158875,0.5197045207023621,-0.08419189602136612,0.6978131532669067,0.4101337790489197,-0.06357388198375702,0.583453893661499,0.5758490562438965,-0.020978720858693123,0.5219166278839111,0.4770835041999817,-0.09606233239173889,0.5186100602149963,0.590796709060669,-0.1259891241788864,0.5498025417327881,0.6531434059143066,-0.13011908531188965,0.4862724542617798,0.5992156267166138,0.0022018610034137964,0.4286295771598816,0.5019621849060059,-0.08706944435834885,0.4507761597633362,0.6431509852409363,-0.09653661400079727,0.4931047260761261,0.6995592713356018,-0.07480450719594955,0.4011463522911072,0.6308107972145081,0.007256153505295515,0.3465272784233093,0.5495391488075256,-0.0866827517747879,0.3806014955043793,0.6793372631072998,-0.06524796783924103,0.4275045096874237,0.7299533486366272,-0.021123742684721947,0.32147419452667236,0.6697524785995483,0.006309128366410732,0.28608638048171997,0.616516649723053,-0.05700773745775223,0.3133738934993744,0.7068109512329102,-0.04707862436771393,0.35211241245269775,0.7455540895462036,-0.018748637288808823
A,0.5557570457458496,0.9521569013595581,-7.920331199784414e-07,0.6765835881233215,0.855052649974823,-0.07140030711889267,0.7338259220123291,0.6613991856575012,-0.08559437841176987,0.7063095569610596,0.5077738165855408,-0.08963877707719803,0.7073740363121033,0.40120306611061096,-0.0789361298084259,0.5987100601196289,0.581798255443573,-0.02694888412952423,0.5658277273178101,0.4921864867210388,-0.09024040400981903,0.5958242416381836,0.6032553911209106,-0.10954811424016953,0.6119515299797058,0.6581500768661499,-0.11077025532722473,0.5074618458747864,0.6192728281021118,-0.013092354871332645,0.4749673306941986,0.5223026275634766,-0.08778414130210876,0.5298961400985718,0.6572707295417786,-0.09170349687337875,0.5516148805618286,0.7070627212524414,-0.07080210745334625,0.42746424674987793,0.6697021722793579,-0.01382564939558506,0.4041738510131836,0.5998926162719727,-0.09656862914562225,0.4693082571029663,0.7192979454994202,-0.07174307852983475,0.489220529794693,0.7514469027519226,-0.02988298051059246,0.3521292805671692,0.7323028445243835,-0.018977418541908264,0.3502981662750244,0.6817477941513062,-0.06969727575778961,0.4045766592025757,0.757314920425415,-0.049600083380937576,0.4182431101799011,0.7776650786399841,-0.019045144319534302
A,0.3476441502571106,0.8833596706390381,-8.59975273215241e-07,0.48859286308288574,0.7867870926856995,-0.04137297347187996,0.5537655353546143,0.6032290458679199,-0.041321270167827606,0.5296361446380615,0.45302915573120117,-0.03835121914744377,0.5426120162010193,0.3526991307735443,-0.02385711669921875,0.41830477118492126,0.5153282880783081,-0.0071210409514606,0.41957706212997437,0.4112011194229126,-0.055578798055648804,0.4455241858959198,0.5262672305107117,-0.06528845429420471,0.44081535935401917,0.5833454728126526,-0.06296221166849136,0.33290237188339233,0.5443248152732849,-0.006710243411362171,0.33527061343193054,0.43069517612457275,-0.06853852421045303,0.3793492317199707,0.5739125609397888,-0.07362585514783859,0.3725016415119171,0.6311987638473511,-0.059374842792749405,0.25276613235473633,0.5880419611930847,-0.016318878158926964,0.261479914188385,0.49051064252853394,-0.09279198199510574,0.31585803627967834,0.625995397567749,-0.06953484565019608,0.3111104369163513,0.6749177575111389,-0.0322096049785614,0.16701996326446533,0.6442580223083496,-0.026803329586982727,0.1961432844400406,0.5643846392631531,-0.07611426711082458,0.23910754919052124,0.650206983089447,-0.0538581907749176,0.22895264625549316,0.6878193020820618,-0.024627091363072395
A,0.4599164128303528,0.8347906470298767,-1.2165679663667106e-06,0.5970749258995056,0.7535771131515503,-0.05949672311544418,0.6734071373939514,0.555246114730835,-0.06520888954401016,0.6606109142303467,0.3879639804363251,-0.06501723825931549,0.6815384030342102,0.28093457221984863,-0.04670099914073944,0.5764217376708984,0.44380873441696167,-0.012133721262216568,0.5711771249771118,0.3363819122314453,-0.07511579990386963,0.5795515179634094,0.46790948510169983,-0.08724457025527954,0.5721428394317627,0.5037475228309631,-0.08477205038070679,0.481940895318985,0.4692101776599884,-0.005637379828840494,0.48307377099990845,0.38174793124198914,-0.07787929475307465,0.5131993889808655,0.5339363217353821,-0.07572732865810394,0.5033708810806274,0.5470264554023743,-0.054304495453834534,0.3964083194732666,0.5098035335540771,-0.014264196157455444,0.40335822105407715,0.4579213559627533,-0.10126876831054688,0.4440665543079376,0.5980261564254761,-0.07385288923978806,0.43788138031959534,0.6042161583900452,-0.0317985825240612,0.3120576739311218,0.5545626282691956,-0.026057742536067963,0.3308219611644745,0.5186570286750793,-0.07470189779996872,0.36927735805511475,0.611378014087677,-0.05008116737008095,0.3622877299785614,0.6246912479400635,-0.01799270324409008
